24;1;;‪The media didn’t think we would win. The pundits didn’t think we would win. The consultants didn’t think we would win. But they all underestimated the power of the people – and the people proved them all wrong. Never underestimate the people.‬ #CPAC2017;status;6704;2017-02-24T16:03:05+0000
25;1;President Donald J. Trump;Join me live at CPAC!;video;1;2017-02-24T14:52:02+0000
26;1;;"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW";status;5190;2017-02-24T13:09:07+0000
28;1;Cisco chairman John Chambers explains how Trump will be a boon to tech startups;Cisco chairman John Chambers explains how Trump will be a boon to tech startups';link;1530;2017-02-24T12:12:00+0000
29;1;;Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!;status;6123;2017-02-24T01:38:00+0000
30;1;Poll: Trump More Trusted Than The Media;Poll: 'Trump More Trusted Than The Media';link;13575;2017-02-23T21:00:02+0000
31;1;The warrior-thinker Trump picked for national security adviser;The warrior-thinker Trump picked for national security adviser';link;2590;2017-02-23T20:00:03+0000
32;1;The Hill;Priebus & Bannon LIVE at CPAC 2017-;video;1;2017-02-23T19:04:41+0000
33;1;The White House;Join me LIVE at the White House with leading Manufacturing CEO's from around America.;video;1;2017-02-23T16:12:13+0000
34;1;VP Pence Joins Gov. Greitens at Jewish Cemetery Clean-Up;VP Pence Joins Gov. Greitens at Jewish Cemetery Clean-Up';link;23693;2017-02-23T14:57:18+0000
35;1;Trump on track to aggressively address immigration, crime: Column;Trump on track to aggressively address immigration, crime: Column';link;2299;2017-02-23T14:30:25+0000
36;1;Timeline Photos;"ON THIS DAY... Raising the Flag on Iwo Jima is a photograph taken on February 23, 1945, by Joe Rosenthal. It depicts six United States Marines raising a U.S. flag atop Mount Suribachi, during the Battle of Iwo Jima in World War II....https://en.m.wikipedia.org/wiki/Raising_the_Flag_on_Iwo_Jima";photo;20746;2017-02-23T13:06:27+0000
37;1;Timeline Photos;"#Repost Ivanka Trump via Instagram: Arabella and I visited the Supreme Court this morning and attended a hearing. I'm grateful for the opportunity to teach her about the judicial system in our country firsthand. #SCOTUS #SupremeCourt #ImportantLessons #MotherDaughter";photo;2697;2017-02-23T00:46:43+0000
38;1;Exclusive—Poll: Majority Oppose Anti-Trump, Pro-Illegal Alien Protests - Breitbart;Exclusive—Poll: Majority Oppose Anti-Trump, Pro-Illegal Alien Protests';link;3429;2017-02-23T00:23:38+0000
39;1;Donald Trump vows to cut waste in first budget;"No more wasted money! We must do a lot more with less, and look for every last dollar of savings. Unfortunately, the budget that we’re essentially inheriting, is a mess. The finances of our country are a mess - with the national debt at $20 TRILLION (doubling over the last eight years.) Washington cannot ignore this - we need to address it immediatley, and that's exactly what we are going to do!";link;15505;2017-02-23T00:03:37+0000
40;1;President Donald J. Trump’s First Month: Achieving Results for the American People;President Donald J. Trump’s First Month: Achieving Results for the American People:;link;7968;2017-02-22T18:59:57+0000
41;1;;Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!;video;5258;2017-02-22T14:06:16+0000
42;1;;The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!;status;4099;2017-02-22T03:19:29+0000
43;1;Timeline Photos;"Great news! #MAGA🇺🇸 'U.S. stocks rose to fresh record highs on Tuesday, boosted by strong earnings reports from Wal-Mart and other retailers and continued optimism about the economic agenda of President Donald J. Trump Trump. The Dow, S&P 500, Nasdaq and Russell 2000 all closing at record highs.'";photo;5134;2017-02-22T00:38:08+0000
44;1;Poll: Americans overwhelmingly oppose sanctuary cities;‪'Americans overwhelmingly oppose sanctuary cities';link;6932;2017-02-21T21:30:00+0000
45;1;At African American Museum, Donald Trump Vows to Defend 'Promise of Freedom';At African American Museum, Donald Trump Vows to Defend 'Promise of Freedom';link;2164;2017-02-21T20:09:38+0000
46;1;Timeline Photos;"“I’m deeply proud that we now have a museum that honors the millions of African American men and women who built our national heritage, especially when it comes to faith, culture and the unbreakable American spirit"" Read more: http://www.cbsnews.com/amp/news/president-trump-visits-dc-african-american-history-museum/";photo;3221;2017-02-21T16:36:21+0000
47;1;Timeline Photos;Visiting the National Museum of African American History this morning.;photo;1862;2017-02-21T14:33:01+0000
48;1;BREAKING NEWS: President Trump Just Announced His New National Security Adviser...;President Trump Just Announced His New National Security Adviser';link;2321;2017-02-20T21:50:32+0000
49;1;;CONGRATULATIONS to our new National Security Adviser ---- General H.R. McMaster and Chief of Staff, General Keith Kellogg. Two great General's ---- who will play a big part in MAKING AMERICA SAFE AGAIN!;video;6581;2017-02-20T20:46:55+0000
50;1;Timeline Photos;We are not going to let the fake news tell us what to do, how to live, or what to believe!;photo;26860;2017-02-20T19:27:39+0000
51;1;;HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!;status;21593;2017-02-20T17:04:41+0000
52;1;Timeline Photos;We will always protect those who protect us!;photo;9628;2017-02-19T22:27:55+0000
54;1;Trump: 1 Hour Of Negotiations Saved $1 BILLION On Air Force One;Trump: 1 Hour Of Negotiations Saved $1 BILLION On Air Force One';link;12055;2017-02-19T17:41:19+0000
55;1;Instagram post by Donald J. Trump • Feb 19, 2017 at 2:36pm UTC;;link;11142;2017-02-19T14:36:59+0000
56;1;;THANK YOU Gene - for coming out at 4:00am to support our MOVEMENT in Melbourne, Florida! THANK YOU to everyone who came out this evening. Lets MAKE AMERICA GREAT AGAIN!!;video;9959;2017-02-19T01:32:45+0000
57;1;Timeline Photos;THANK YOU MELBOURNE, FLORIDA! TOGETHER, WE WILL MAKE AMERICA SAFE AND GREAT AGAIN!;photo;20006;2017-02-18T23:44:03+0000
58;1;;Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.;status;19293;2017-02-18T18:41:55+0000
59;1;;Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!;status;1866;2017-02-18T17:27:53+0000
60;1;;When American workers win, America as a country wins!;video;6995;2017-02-18T14:03:04+0000
61;1;;Wishing everyone a beautiful weekend!;video;39057;2017-02-18T02:00:37+0000
62;1;Timeline Photos;Congratulations to our new Administrator of the Environmental Protection Agency- Scott Pruitt, on being confirmed & sworn in today.  Scott is dedicated to creating policies that serve the American people. Learn more about him here➡️https://www.epa.gov/aboutepa/epas-administrator;photo;2153;2017-02-18T01:48:57+0000
63;1;;The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!;status;16365;2017-02-17T23:25:17+0000
64;1;Timeline Photos;Congratulations to Boeing and all of the great employees in South Carolina! #MadeInUSA;photo;3180;2017-02-17T20:10:40+0000
65;1;Instagram post by Donald J. Trump • Feb 17, 2017 at 5:42pm UTC;I have some company with me today - heading to Marine One earlier today! Ivanka Trump & Jared on their way as well! #Family;link;10514;2017-02-17T17:54:36+0000
66;1;;Departing for South Carolina! Together, we will MAKE AMERICA GREAT AGAIN!;video;8543;2017-02-17T15:46:04+0000
67;1;The White House;Join me at 11:00am....;video;1;2017-02-17T15:38:22+0000
68;1;Timeline Photos;LETS MAKE AMERICA GREAT AGAIN!;photo;20813;2017-02-17T13:00:01+0000
69;1;Trump signs bill undoing Obama coal mining rule;‪'Trump signs bill undoing Obama coal mining rule'‬;link;17809;2017-02-16T23:45:15+0000
70;1;The White House;It was an honor to host my friend, Prime Minster Benjamin Netanyahu - בנימין נתניהו yesterday - at the White House!;video;2;2017-02-16T22:05:33+0000
71;1;The White House;;video;3;2017-02-16T19:47:38+0000
72;1;;"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!";status;4310;2017-02-16T16:47:46+0000
73;1;;Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!;status;10217;2017-02-16T14:28:35+0000
74;1;Timeline Photos;Venezuela should allow Leopoldo Lopez, a political prisoner & husband of Lilian Tintori (just met with VP Pence & Senator Rubio) out of prison immediately.;photo;6187;2017-02-16T00:04:21+0000
75;1;Aetna CEO Says Obamacare in a 'Death Spiral';"Aetna CEO: Obamacare in 'Death Spiral'#RepealAndReplace";link;6142;2017-02-15T21:36:17+0000
76;1;Timeline Photos;"‪Welcome to the United States, @IsraeliPM Benjamin & Sara!‬ ‪#ICYMI🇺🇸🇮🇱Joint Press Conference: ‬https://www.facebook.com/DonaldTrump/posts/10158654390690725‬";photo;8114;2017-02-15T19:19:14+0000
77;1;The White House;Join me live in a joint press conference with The Prime Minister of Israel, Benjamin Netanyahu -- at the White House.;video;1;2017-02-15T16:45:38+0000
78;1;Timeline Photos;‪Great listening session with CEO's of the Retail Industry Leaders Association this morning!‬;photo;3014;2017-02-15T16:35:05+0000
80;1;The White House;Join me at the White House, live!;video;3;2017-02-15T15:19:40+0000
81;1;;Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?;status;5157;2017-02-15T13:33:43+0000
82;1;;"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!";status;5985;2017-02-15T13:32:38+0000
83;1;;The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC & @CNN are unwatchable. @foxandfriends is great!;status;12496;2017-02-15T11:49:23+0000
84;1;Humana to drop out of ObamaCare marketplace at end of 2017;Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace & save healthcare for ALL Americans.;link;8582;2017-02-14T22:54:06+0000
85;1;;Great parent-teacher listening session this morning with VP Pence & U.S. Department of Education Secretary Betsy DeVos.;video;4953;2017-02-14T22:10:11+0000
86;1;The White House;Congratulations to our new Administrator of the Small Business Administration, Linda McMahon! Watch Linda be sworn-in:;video;1;2017-02-14T20:58:54+0000
87;1;The White House;Congratulations to our new Secretary of Veterans Affairs, Dr. David Schulkin! Time to put the men and women who have served and protected the United States of America-  FIRST! #Heroes;video;3;2017-02-14T20:52:57+0000
88;1;Timeline Photos;Happy Valentine'a Day!;photo;8535;2017-02-14T20:35:33+0000
89;1;Ivanka Trump Attends White House Taskforce Meeting with Canadian PM Justin Trudeau;Ivanka Trump Attends White House Taskforce Meeting with Canadian PM Justin Trudeau';link;1374;2017-02-14T16:53:27+0000
90;1;;The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on North Korea, etc?;status;4805;2017-02-14T15:49:49+0000
91;1;The White House;CONGRATULATIONS to our new Treasury Steven Mnuchin -- he will be GREAT!;video;3;2017-02-14T02:27:38+0000
92;1;Timeline Photos;"Joint Statement from President Donald J. Trump and Prime Minister Justin Trudeau President Donald J. Trump and Prime Minister Justin Trudeau held their first official meeting today in Washington, D.C. and affirmed their longstanding commitment to close cooperation in addressing both the challenges facing our two countries and problems around the world. No two countries share deeper or broader relations than Canada and the United States.  We are bound together by our history, our values, our economy, our environment, and our resolve to improve the lives of our citizens.  Our close relationship and ongoing collaboration allow us to successfully meet any challenges we may face over the coming years, and to build a prosperous future for the people of both countries. Neighbors in Growing our Economies We recognize our profound shared economic interests, and will work tirelessly to provide growth and jobs for both countries.  Canada is the most important foreign market for thirty-five U.S. States, and more than $2 billion in two-way trade flows across our shared border every day.  Millions of American and Canadian middle-class jobs, including in the manufacturing sector, depend on our partnership.  We affirm the importance of building on this existing strong foundation for trade and investment and further deepening our relationship, with the common goal of strengthening the middle class. The United States and Canada also recognize the importance of cooperation to promote economic growth, provide benefits to our consumers and businesses, and advance free and fair trade.  We will continue our dialogue on regulatory issues and pursue shared regulatory outcomes that are business-friendly, reduce costs, and increase economic efficiency without compromising health, safety, and environmental standards.  We will work together regarding labor mobility in various economic sectors. Given our shared focus on infrastructure investments, we will encourage opportunities for companies in both countries to create jobs through those investments.  In particular, we look forward to the expeditious completion of the Gordie Howe International Bridge, which will serve as a vital economic link between our two countries. Energy Security and Environment U.S.-Canada energy and environmental cooperation are inextricably linked, and we commit to further improving our ties in those areas.  We have built the world’s largest energy trading relationship.  We share the goals of energy security, a robust and secure energy grid, and a strong and resilient energy infrastructure that contributes to energy efficiency in both countries.  We collaborate closely on energy innovation, particularly in the clean energy sphere.  As the process continues for the Keystone XL pipeline, we remain committed to moving forward on energy infrastructure projects that will create jobs while respecting the environment. We also look forward to building on our many areas of environmental cooperation, particularly along our border and at the Great Lakes, and we will continue to work together to enhance the quality of our air and water. Partners in Keeping our Border Secure We recognize the security of our borders as a top priority.  Together, we address security at our shared border and throughout our two countries, while expediting legitimate and vital cross-border trade and travel.  We demonstrate daily that security and efficiency go hand-in-hand, and we are building a 21st century border through initiatives such as pre-clearance of people and integrated cross-border law enforcement operations.  In addition, our two countries are committed to a coordinated entry-exit information system so that records of land and air entries into one country establish exit records for the other. Recognizing the success of pre-clearance operations for travelers, we commit to establishing pre-clearance operations for cargo.  We intend to accelerate the completion of pre-clearance for additional cities and continue to expand this program. Not only will these efforts enhance efficiency at our shared border, they will also strengthen our shared security.  In the spirit of a more efficient and secure border, we will also examine ways to further integrate our border operations, including analysis of the feasibility of co-locating border officials in common processing facilities. Because we share a strong concern about the increase in opioid-related deaths, our countries will work together on common solutions to protect our people from opioid trafficking. Given the integrated nature of the infrastructure that supports our intertwined economies, cyber threats to either country can affect the other.  We therefore commit to further cooperation to enhance critical infrastructure security, cyber incident management, public awareness, private sector engagement, and capacity building initiatives. Allies in the World We are indispensable allies in the defense of North America and other parts of the world, through NATO and other multilateral efforts.  Our troops have time and again fought together and sacrificed their lives for our shared values.  The North American Aerospace Defense Command (NORAD) illustrates the strength of our mutual commitment.  United States and Canadian forces jointly conduct aerospace warning, aerospace control, and maritime warning in defense of North America.  We will work to modernize and broaden our NORAD Partnership in these key domains, as well as in cyber and space. The United States welcomes Canada’s recently announced decision to launch an open and transparent competition to replace its legacy fleet of CF-18 fighter aircraft.  The United States also welcomes Canada’s decision to explore the immediate acquisition of 18 new Super Hornet aircraft as an interim capability to supplement the CF-18s until the permanent replacement is ready.  Canada appreciates the cooperation of the United States to facilitate these processes. The United States values Canada’s military contributions, including in the Global Coalition to Counter-ISIS and in Latvia.  Together, we are harnessing all elements of national power to achieve the goal of degrading and destroying ISIS through our military operations to deny it safe havens and to build the capacity of local partners, stop the flow of foreign terrorist fighters into the Middle East region, cut off access to financing and funding, counter the ISIS narrative, and support the stabilization of communities liberated from ISIS. Empowering Women Entrepreneurs and Business Leaders It is a priority of both countries to ensure equal opportunities for women in the workforce.  We are committed to removing barriers to women’s participation in the business community and supporting women as they advance through it.  As part of this effort, we are creating a United States-Canada Council for Advancement of Women Entrepreneurs and Business Leaders.  We expect this initiative to promote the growth of women-owned enterprises and to further contribute to our overall economic growth and competitiveness, as well as the enhanced integration of our economies. The Way Forward We share a commitment to continue to strengthen our ties for the benefit of our mutual prosperity and security. We look forward to our cabinets following up on today’s meeting with further discussions in their respective areas of responsibility.  Our countries deserve our full commitment to increased economic growth, which we will deliver.  The partnership between the United States and Canada will continue to be unique and a model for the world.";photo;2750;2017-02-13T21:59:29+0000
93;1;Timeline Photos;Wonderful meeting with Canadian PM Justin Trudeau and a group of leading CEO's & business women from Canada🇨🇦and the United States🇺🇸;photo;7226;2017-02-13T19:04:01+0000
94;1;;Join me for a few minutes as I meet with Canadian PM Trudeau and a group of leading CEO business women from the United States and Canada - to discuss women in the workforce.;video;11888;2017-02-13T17:14:12+0000
95;1;Timeline Photos;Welcome to the White House Prime Minister Justin Trudeau! 🇺🇸🇨🇦;photo;4377;2017-02-13T17:02:26+0000
96;1;Daniel Scavino Jr.;We have a GREAT afternoon of meeting planned. Looking forward to them!;photo;4;2017-02-13T16:40:31+0000
97;1;Trump, Trudeau to discuss women in workforce;‪Today I will meet with Canadian PM Trudeau & a group of leading business women to discuss women in the workforce.;link;3036;2017-02-13T15:53:49+0000
98;1;Timeline Photos;With our incredible heroes from the West Point Military Academy this weekend. THANK YOU FOR YOUR SERVICE TO THE UNITED STATES OF AMERICA!;photo;3348;2017-02-12T23:01:07+0000
99;1;Timeline Photos;"I will be a President for ALL of our people. -DJT";photo;11362;2017-02-12T20:58:40+0000
100;1;;"While on FAKE NEWS CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties! 72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA & YEMEN!";status;10518;2017-02-12T12:36:14+0000
101;1;;#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea.;video;3965;2017-02-12T05:04:18+0000
102;1;Joint Statment by President Trump and Prime Minister Shinzō Abe;LIVE: Joint Statment by President Trump and Prime Minister Shinzō Abe:;video;797;2017-02-12T03:27:27+0000
103;1;Timeline Photos;I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!;photo;15531;2017-02-11T23:44:07+0000
104;1;Timeline Photos;‪‪Having a great time hosting Prime Minister Shinzo Abe in the United States! ‬;photo;3326;2017-02-11T18:23:45+0000
106;1;Timeline Photos;"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!";photo;5618;2017-02-11T16:10:25+0000
107;1;Timeline Photos;Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!;photo;2613;2017-02-11T13:56:02+0000
108;1;;I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the design or negotiations yet. When I do, just like with the F-35 Fighter Jet or the Air Force One Program, price will come WAY DOWN!;status;12757;2017-02-11T13:28:49+0000
109;1;Timeline Photos;Wonderful evening with Melania, Prime Minister Abe, Akie and my good friend Bob Kraft!;photo;6306;2017-02-11T04:21:25+0000
110;1;Daniel Scavino Jr.;Arrived in West Palm Beach (PBI) with First Lady Melania Trump, Prime Minister Shinzō Abe & First Lady Akie Abe a couple of hours ago. Honored to welcome them to Florida!;video;1;2017-02-11T01:44:46+0000
111;1;Timeline Photos;‪Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō Abe earlier today.;photo;9926;2017-02-10T23:26:16+0000
112;1;The White House;Join me for my weekly address!;video;6;2017-02-10T21:05:18+0000
113;1;Timeline Photos;On behalf of the United States - I am honored to welcome Japan Prime Minister Shinzō Abe back!;photo;2834;2017-02-10T18:20:17+0000
114;1;The White House;Join us live - for the swearing-in of our new Health and Human Services Secretary, Dr. Tom Price!;video;2;2017-02-10T16:19:33+0000
115;1;;"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!";status;2392;2017-02-10T13:57:29+0000
116;1;;SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!;status;24936;2017-02-09T23:41:27+0000
117;1;;"Senator McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero....Ryan died on a winning mission (according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!";status;9105;2017-02-09T18:05:47+0000
118;1;The White House;Join us live at the White House - for the swearing in of our new Attorney General, Senator Jeff Sessions!;video;3;2017-02-09T15:54:42+0000
119;1;;"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!";status;2176;2017-02-09T13:31:59+0000
120;1;Dan Scavino Jr. on Twitter;Very nice letter by the National Sheriffs Association - representing 3,000 Sheriffs from around the United States of America. I will NOT let you down - we are with you!;link;12793;2017-02-09T01:34:33+0000
121;1;Sobering' poll finds majority in leading EU nations would back Trump-style travel ban;"""Majority in Leading EU Nations Support Trump-Style Travel Ban: Poll""";link;10561;2017-02-08T23:17:10+0000
122;1;;Thank you Brian Krzanich, CEO of Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS! #AmericaFirst🇺🇸;video;21975;2017-02-08T22:14:43+0000
123;1;Trump administration seen as more truthful than news media: poll;‪'Trump administration seen as more truthful than news media'‬;link;21359;2017-02-08T22:13:32+0000
124;1;Opinion | Michael Flynn: Trump is like the chariot driver in ‘Ben-Hur’;"Michael Flynn: ""Trump is like the chariot driver in Ben-Hur'";link;2235;2017-02-08T20:30:00+0000
125;1;Trump is stronger than national polls suggest;"TOGETHER, WE WILL MAKE AMERICA SAFE AND GREAT AGAIN! ""Trump is stronger than national polls suggest""";link;10169;2017-02-08T19:30:35+0000
126;1;;My daughter Ivanka has been treated so unfairly by Nordstrom. She is a great person who is always pushing me to do the right thing! Terrible!;status;10208;2017-02-08T16:56:41+0000
127;1;Timeline Photos;Thank you to our great Police Chiefs & Sheriffs for your leadership & service. You have a true friend in The White House. We support you!;photo;3068;2017-02-08T16:24:21+0000
128;1;16 Fake News Stories Reporters Have Run Since Trump Won;"""16 Fake News Stories Reporters Have Run Since Trump Won""";link;17473;2017-02-08T16:19:37+0000
129;1;;If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!;status;5549;2017-02-08T13:02:37+0000
130;1;CEO confidence at near-record high. Why? Trump's war on regulation;"""Having said all that, Trump's pledge to rein in the growth of federal regulations is undoubtedly one of the key reasons why business sentiment is surging in the United States right now""";link;4345;2017-02-08T11:15:00+0000
132;1;;‪Our thoughts and prayers are with everyone in southeastern Louisiana affected by today's severe tornadoes. ‬;status;4192;2017-02-08T05:21:09+0000
133;1;PRESIDENT TRUMP - - FIRST 100 DAYS;Join President Trump & his first 100 days in photos from the White House, on the road and behind the scenes - right here on Facebook! Together, we will MAKE AMERICA GREAT AGAIN!;photo;15506;2017-02-08T02:00:23+0000
134;1;;It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!;status;14940;2017-02-08T01:28:28+0000
135;1;Trump interview throws spotlight on Christian broadcaster;Congratulations David Brody & CBN News! I enjoyed my time with you all.;link;2623;2017-02-08T00:05:09+0000
136;1;Vice President Pence Casts Historic Vote to Confirm Betsy DeVos;Congratulations Betsy DeVos! Welcome to the team!!;link;8917;2017-02-07T23:52:58+0000
137;1;Washington better catch up to this business-minded president, ex-Chrysler chief says;"""Washington better catch up to this business-minded president, ex-Chrysler chief says""";link;3085;2017-02-07T18:40:37+0000
138;1;Timeline Photos;An honor having the National Sheriffs' Assoc. join me at the White House. Incredible men & women who protect & serve 24/7/365. THANK YOU!!;photo;6075;2017-02-07T16:25:58+0000
